phase,id,name,simple_name,description,Category,synonyms,question,gender,is_searchable,is_askable,neo4j_id,types
,119,Stepping into a hole or falling from a height on feet,,Fell from a high place and landed on your feet recently,Risk factor,"Tripping and falling on feet, Tumbling from a height and landing on feet, Foot-related accidents from missteps",Did you recently fall from a high place and landed on your feet?,both,False,True,882,etiology
,116,Family history of Chronic Venous Insufficiency,,"Chronic venous insufficiency is a condition in which veins, typically in the legs, do not function properly, making it difficult for the blood in the legs to cycle back to the heart",Family History,"Ancestral background of Chronic Venous Insufficiency, Genetic heritage of Chronic Venous Insufficiency, Inherited predisposition to Chronic Venous Insufficiency, Chronic Venous Insufficiency runs in the family, Chronic Venous Insufficiency is prevalent in family, There is a familial link to Chronic Venous Insufficiency, Chronic Venous Insufficiency is present among relatives, Chronic Venous Insufficiency has a familial association, Chronic Venous Insufficiency is common in the family lineage, There is a family tendency for Chronic Venous Insufficiency, Chronic Venous Insufficiency is a familial trait, Chronic Venous Insufficiency has been seen in multiple family members, mother had Chronic Venous Insufficiency, father had Chronic Venous Insufficiency, grandpa had Chronic Venous Insufficiency, grandma had Chronic Venous Insufficiency, family history of CVI, family history of Chronic venous disease, family history of chronic venous stasis, family history of phlebitis, family history of post-thrombotic syndrome","Do you have a family history of {Chronic venous insufficiency}[Chronic venous insufficiency is a condition in which veins, typically in the legs, do not function properly, making it difficult for the blood in the legs to cycle back to the heart]?",both,False,True,193,etiology
,113,Heavy lifting,,Lifting heavy weights of any kind recently,Risk factor,"Weightlifting, Heavy object handling, Weight carrying, Heavy-duty lifting, Load-bearing, Bulky object moving",Have you been lifting heavy weights of any kind recently?,both,False,True,194,etiology
,112,Pneumonia,Infection that inflames the air sacs in one or both lungs,Pneumonia is an infection that inflames the air sacs in one or both lungs,Disease / Medical Condition,"Lung infection, Pulmonary infection, Respiratory infection, CAP, HAP, Bacterial lung infection",Have you been diagnosed with {Pneumonia}[Pneumonia is an infection that inflames the air sacs in one or both lungs]?,both,False,True,886,"disease, etiology"
,111,Hodgkin lymphoma,,"Hodgkin lymphoma is a type of cancer that starts in white blood cells called lymphocytes, which are part of the body’s immune system",Disease / Medical Condition,"Lymphadenoma, Lymphatic cancer, Reed-Sternberg cell lymphoma, Lymphoma of the lymph nodes","Have you been diagnosed with {Hodgkin lymphoma}[Hodgkin lymphoma is a type of cancer that starts in white blood cells called lymphocytes, which are part of the body’s immune system]?",both,False,True,197,"etiology, disease, instance"
,110,Gallstones,,"Gallstones are small stones, usually made of cholesterol, that form in the gallbladder",Disease / Medical Condition,"Cholelithiasis, Biliary stones, Cholecystolithiasis, Biliary calculi, Cholecystic stones","Have you ever been diagnosed with {gallstones}[Gallstones are small stones, usually made of cholesterol, that form in the gallbladder]?",both,False,True,887,"etiology, symptom"
,109,Family history of colonic polyps,,Colonic polyps are fleshy growths present on the surface of the colon or of the rectum,Family History,"Ancestral background of  colonic polyps, Genetic heritage of  colonic polyps, Inherited predisposition to  colonic polyps, colonic polyps runs in the family,  colonic polyps is prevalent in family, There is a familial link to  colonic polyps,  colonic polyps is present among relatives,  colonic polyps has a familial association, colonic polyps is common in the family lineage, There is a family tendency for colonic polyps,  colonic polyps is a familial trait,  colonic polyps has been seen in multiple family members, mother had  colonic polyps, father had  colonic polyps, grandpa had  colonic polyps, grandma had colonic polyps, family history of Adenomatous polyps, family history of Colorectal polyps, family history of Large bowel polyps",Do you have a family history of {Colonic polyps}[Colonic polyps are fleshy growths present on the surface of the colon or of the rectum]?,both,False,True,888,etiology
,108,Recent history of Deep Vein Thrombosis,,Deep vein thrombosis is the blockage of normal blood flow due to a blood clot in a deep vein,Disease / Medical Condition,"recently diagnosed with Deep Vein Thrombosis, a recent record of Deep Vein Thrombosis, Deep Vein Thrombosis is part of the medical background, a recent occurrence of Deep Vein Thrombosis, dealing with Deep Vein Thrombosis recently, having Deep Vein Thrombosis recently, a past diagnosis of Deep Vein Thrombosis, experienced Deep Vein Thrombosis recently, Deep Vein Thrombosis in the medical records, Recent history of DVT, Recent history of Thrombophlebitis, Recent history of Blood clot in a deep vein, Recent history of Lower extremity thrombosis, Recent history of Upper extremity thrombosis, Recent history of Iliofemoral thrombosis, Recent history of Popliteal vein thrombosis, Recent history of Calf vein thrombosis",Have you been diagnosed with {Deep Vein Thrombosis}[Deep vein thrombosis is the blockage of normal blood flow due to a blood clot in a deep vein]?,both,False,True,198,etiology
,105,History of coronary artery disease,,Coronary artery disease is the narrowing or blockage of arteries that transport oxygenated blood to the heart,Disease / Medical Condition,"previously diagnosed with coronary artery disease, a past record of coronary artery disease, coronary artery disease is part of the medical background, a previous occurrence of coronary artery disease, dealing with coronary artery disease before, having coronary artery disease in the past, a past diagnosis of coronary artery disease, experienced coronary artery disease at some point in life, coronary artery disease in the medical records, history of CAD, history of CHD, history of Atherosclerotic heart disease, history of atherosclerotic vascular disease, history of coronary artery disease, history of ischemic heart diseases, history of narrowing of the coronary arteries, history of blockage of the coronary arteries",Have you been diagnosed with {Coronary artery disease}[Coronary artery disease is the narrowing or blockage of arteries that transport oxygenated blood to the heart]?,both,False,True,200,"etiology, symptom"
,104,Hyperparathyroidism,High concentration of parathyroid hormone,Hyperparathyroidism is where the parathyroid glands in the neck produce too much parathyroid hormone,Disease / Medical Condition,"Overactive parathyroid, Parathyroid hyperfunction, Excessive PTH production, Hypersecretion of parathyroid hormone, Parathyroid hormone excess, Parathyroid overproduction",Have you been diagnosed with {Hyperparathyroidism}[Hyperparathyroidism is where the parathyroid glands in the neck produce too much parathyroid hormone]?,both,False,True,890,"disease, etiology"
,102,Use of anti hyperthyroidism medication,,Taking any medication to treat overactive thyroid (occurs when your thyroid gland produces too much of the thyroxine hormone),Medication,"Thyroid hormone inhibitors, Thyroid hormone antagonists, Thyroid hormone blockers, Hyperthyroidism suppressants, Thioamides, Carbimazole medications, Propylthiouracil drugs",Have you been taking any medication to treat {overactive thyroid}[Overactive thyroid occurs when your thyroid gland produces too much of the thyroxine hormone]?,both,False,True,201,etiology
,101,Gastrectomy,Surgical removal of part or all of the stomach,Surgical removal of part or all of the stomach,Procedure / Surgery,"Surgical removal of stomach, stomach removal operation, stomach removal procedure, Billroth I procedure",Have you ever had surgery to remove a part or all of your stomach?,both,False,True,893,etiology
