Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
urinary tract infection,,,,I have a bladder infection makes it painful when I pee,2,Manual
urinary tract infection,,,,I've gotten cystitis it's a type of infections,2,Manual
urinary tract infection,,,,"I have to visit a doctor, I was diagnosed with bladder infection",2,Manual
urinary urgency,,,,I feel it's a necessity to pee,2,Manual
urinary urgency,,,,I have an urge need to pee,2,Manual
urinary urgency,,,,U have an urge to piss urgently,2,Manual
urinary urgency,,,,I am suffering from urinary urgency,1,Manual
urinary urgency,,,,I am experiencing urinary urgency and it is causing me discomfort,1,Manual
urinary urgency,,,,I am worried about why I have urinary urgency,1,Manual
uterine contractions,,,,I am suffering from frequent uterine contractions,1,Manual
uterine contractions,,,,I am experiencing uterine contractions and I am worried about my baby's health,1,Manual
uterine contractions,,,,I am worried about why I feel weak uterine contractions,1,Manual
uterine contractions,,,,I have bad pressures felt from my uterus,2,Manual
uterine contractions,,,,My womb keeps contracting that causes pain,2,Manual
uterine contractions,,,,I have discomfort from the continuous squeezing if my womb,2,Manual
vaginal bleeding not from menstruation,,,,My vagina leaks blood and I'm not on my period,2,Manual
vaginal bleeding not from menstruation,,,,I have blood coming out of my vagina not not from menstruation,2,Manual
vaginal bleeding not from menstruation,,,,I have a strange blood leaking from my vagina,2,Manual
vaginal bleeding not from menstruation,,,,I am experiencing vaginal bleeding not from menstruation,1,Manual
vaginal bleeding not from menstruation,,,,"My menses ended last week, but I am still having vaginal bleeding today",1,Manual
vaginal bleeding not from menstruation,,,,What is causing my symptoms of vaginal bleeding despite the fact it is not from menstruation,1,Manual
vaginal discharge,,,,I am suffering from vaginal discharge,1,Manual
vaginal discharge,,,,I am experiencing vaginal discharge and it is causing me discomfort,1,Manual
vaginal discharge,,,,I am worried about why I have vaginal discharge,1,Manual
vaginal discharge,,,,I have a strange material coming out of my vagina,2,Manual
vaginal discharge,,,,My vaginal opening is having a yellow liquid,2,Manual
vaginal discharge,,,,I can see a clear discharge on my underwear,2,Manual
vaginal dryness,,,,My vagina needs more labrication,2,Manual
vaginal dryness,,,,I have an irritation in my private area from dryness in there,2,Manual
vaginal dryness,,,,I'm having painful intercourse from vagina that needs lubrication,2,Manual
vaginal dryness,,,,I am suffering from vaginal dryness,1,Manual
vaginal dryness,,,,I am experiencing vaginal dryness and it is causing me discomfort,1,Manual
vaginal dryness,,,,I am worried about why I have vaginal dryness,1,Manual
vertigo,,,,I have noticed that vertigo episodes are becoming more often,1,Manual
vertigo,,,,My father says that he is experiencing vertigo episodes,1,Manual
vertigo,,,,I am worried about why I am suffering from recurrent vertigo,1,Manual
vertigo,,,,I have a feeling of faint that happens repeatedly,2,Manual
vertigo,,,,My head is heavy that I feel I will fall down,2,Manual
vertigo,,,,I can feel imbalance like floor is moving,2,Manual
very salty-tasting skin,,,,I have noticed that my skin is very salty,1,Manual
very salty-tasting skin,,,,My kid's skin tastes very salty when I kiss him,1,Manual
very salty-tasting skin,,,,I am worried about why I am suffering from very salty skin,1,Manual
very salty-tasting skin,,,,The area around my mouth feels salty when I taste it,2,Manual
very salty-tasting skin,,,,My skin has a flavor similar to salt,2,Manual
very salty-tasting skin,,,,My skin tastes like pickles,2,Manual
visual loss,,,,I am suffering from sudden visual loss,1,Manual
visual loss,,,,My grandfather says that he suffered from transient visual loss,1,Manual
visual loss,,,,"I am worried about why I am suffering from a visual loss, could it be reversed?",1,Manual
visual loss,,,,I can't see clearly and that started last week,2,Manual
visual loss,,,,I feel that there's a dark spot on my eye that prevents me from seeing,2,Manual
visual loss,,,,I have vision issues that I am no longer able to see things,2,Manual
vomiting,,,,I have been suffering from vomiting for awhile,1,Manual
vomiting,,,,I am not able to have any food intake due to vomiting,1,Manual
vomiting,,,,I am experiencing green vomiting.,1,Manual
vomiting,,,,I'm throwing up and my body feels weak,2,Manual
vomiting,,,,I'm puking and it makes me feel bad,2,Manual
vomiting,,,,My stomach is emptying from my mouth and it peaks in the morning,2,Manual
vulvar lesion,,,,I have an extension attached to my vulva,2,Manual
vulvar lesion,,,,I have a raised papule on my vulva that concerns me a lot,2,Manual
vulvar lesion,,,,I have a painful raised spot on my vulva that is scratchy,2,Manual
vulvar lesion,,,,I have noticed a vulvar lesion,1,Manual
vulvar lesion,,,,I am concerned about the lesion at my vulva,1,Manual
vulvar lesion,,,,"I am worried about why I am suffering from a vulvar lesion, is it dangerous?",1,Manual
vulvovaginal pain,,,,I am feeling vulvovaginal pain,1,Manual
vulvovaginal pain,,,,I am suffering from pain in my vulva,1,Manual
vulvovaginal pain,,,,"I am worried about why I am suffering from vulvovaginal pain, is it dangerous?",1,Manual
vulvovaginal pain,,,,My vaginal opening hurts and it gives a discomfort feeling,2,Manual
vulvovaginal pain,,,,My vulva has an achy feeling,2,Manual
vulvovaginal pain,,,,I have a throbbing pain on my private part,2,Manual
warm breast,,,,My boobs feel abnormally warm,2,Manual
warm breast,,,,I have heat that can be felt from my breast,2,Manual
warm breast,,,,My breast have abnormal increased temperature,2,Manual
warm breast,,,,I am feeling that my breasts are warm,1,Manual
warm breast,,,,"My breast is becoming so warm, it is bothering me",1,Manual
warm breast,,,,"I am worried about why I am suffering from warm breasts, is it dangerous?",1,Manual
waxy skin,,,,The surface of my legs appears shiny and slippery,2,Manual
waxy skin,,,,My limbs has a skin that feels like it's glazed,2,Manual
waxy skin,,,,I have a hard and abnormally shiny skin,2,Manual
waxy skin,,,,I am suffering from waxy skin,1,Manual
waxy skin,,,,"My skin is becoming so waxy, it is annoying",1,Manual
waxy skin,,,,I am worried about why my skin is waxy,1,Manual
weak bones that break or fracture easily,,,,I think I am suffering from weak bones,1,Manual
weak bones that break or fracture easily,,,,My bones are becoming weak and easily broken,1,Manual
weak bones that break or fracture easily,,,,I am worried about why my arm bones were easily fractured,1,Manual
weak bones that break or fracture easily,,,,I can break my bones from any simple action,2,Manual
weak bones that break or fracture easily,,,,My bones are extremely soft and can be injured easily,2,Manual
weak bones that break or fracture easily,,,,My bones can get fissures from any simple hit,2,Manual
weak immune system,,,,I am suffering from recurrent infections due to a weak immune system,1,Manual
weak immune system,,,,My doctor said that my recurrent illnesses are due to my weak immune system,1,Manual
weak immune system,,,,"I am concerned about my weak immune system, what can cause this?",1,Manual
weak immune system,,,,I have had more than four ear infections in one year,2,Manual
weak immune system,,,,I'm getting sick frequently,2,Manual
weak immune system,,,,I'm getting flu a lot,2,Manual
weakness of hand,,,,My palms are very soft without strength,2,Manual
weakness of hand,,,,I don't have strength in my hand to the extent that I can't hold objects,2,Manual
weakness of hand,,,,My grip is weak that prevents me from driving,2,Manual
weakness of hand,,,,I am suffering from weakness of the hand,1,Manual
weakness of hand,,,,I can't do daily tasks due to hand weakness I am experiencing,1,Manual
weakness of hand,,,,I am worried about why my hands are becoming weak,1,Manual
weight loss,,,,I am suffering from weight loss,1,Manual
weight loss,,,,I am losing weight despite the fact I am trying to gain some weight,1,Manual
weight loss,,,,I am experiencing weight loss but I am not trying to,1,Manual
weight loss,,,,I noticed that my body weight started to decrease,2,Manual
weight loss,,,,I lost some kilos this month,2,Manual
weight loss,,,,My body looks thinner and weaker,2,Manual
wheezing,,,,I am suffering from wheezing sounds during breathing,1,Manual
wheezing,,,,I noticed that I heard wheezing while I am breathing,1,Manual
wheezing,,,,"I am worried about why I have wheezing, it is getting worse and loud",1,Manual
wheezing,,,,My breath has a noisy sound that embaressess me,2,Manual
wheezing,,,,My chest poduce a tone when I breathe,2,Manual
wheezing,,,,My exhaling produce whistle-like sound,2,Manual
white patches on tonsils,,,,I can see white spots on my tonsils,2,Manual
white patches on tonsils,,,,There are white patches on the two rounded soft skin at the end of my mouth,2,Manual
white patches on tonsils,,,,My tonsils have white material on them,2,Manual
white patches on tonsils,,,,I am suffering from white patches on my tonsils,1,Manual
white patches on tonsils,,,,I noticed that I have some white patches on my tonsils,1,Manual
white patches on tonsils,,,,I am worried about why I have white patches on my tonsils despite the fact I feel ok,1,Manual
widened pulse pressure,,,,There's a big difference between the two readings when I measue my blood pressure,2,Manual
widened pulse pressure,,,,I have a noticible difference between my systolic and diastolic readings,2,Manual
widened pulse pressure,,,,My doctor told me that I have a high pulse pressure,2,Manual
widened pulse pressure,,,,I am suffering from widened pulse pressure,1,Manual
widened pulse pressure,,,,I noticed during my routine blood pressure monitoring that it is widened,1,Manual
widened pulse pressure,,,,I am worried about why I have widened pulse pressure despite the fact I feel ok,1,Manual
xanthomas,,,,I am suffering from xanthomas,1,Manual
xanthomas,,,,I noticed that xanthomas are appearing more frequently on my skin,1,Manual
xanthomas,,,,I am worried why I suffer from recurrent xanthomas,1,Manual
xanthomas,,,,There's a thick irregular lesion on my face that is yellow in color,2,Manual
xanthomas,,,,I have some lesions on my skin containing cholesterol and fats,2,Manual
