Index,Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level
8312,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have thicker skin at my legs.,2
8313,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My legs and feet skin are thickening. My feet are callused and hard.,2
8314,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Whenever I go to moisturize my legs, I notice that the skin almost feels thicker on my calves.",2
8316,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My legs seem like the skin is thicker than usual.,2
8317,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I was get a pedicure and the person at the salon doing my feet said that skin on my feet seemed very thick to them, a lot thicker than normal.",2
8318,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my lower legs are very thick.,2
8320,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my left leg has thickened around the knee area; can you tell me if I should be concerned?,2
8321,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My skin on my feet is so think and gross looking even after getting a pedicure.  Why is it like that?,2
8322,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"After my mountain trip, I noticed a thick skin at feet.",2
8323,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've got painful thick skin at the bottom of my feet like calluses,2
8324,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I've been going barefoot a lot and now my feet have very thick skin, should I be worried?",2
8325,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my feet has gotten real thick. It makes it harder to flex my feet for walking and trying to find shoes is a nightmare.,2
8326,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"During exercise, I noticed hyperkeratosis of the lower extremity.",2
8327,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my feet feels thicker than elsewhere on my body.,2
8328,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I started playing beach volleyball this summer and noticed ive been getting a lot of callouses on my feet.  Ive been trying to uae a pumice stone to remove them, but it just keeps coming back thicker. Its getting so thick ive been cutting the skin off with a knife.  Bug chunks.  The skin cracks sometimes and a chunk will rip off and i dont even realize it.",2
8330,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Hi doctor, please see my skin on feet its so itchy and i feel that i have hyperkeratosis of the lower extremity. Please suggest what to do now.",2
8331,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I am experiencing thickened skin in lower extremity my bottom leg is has an thick layer of skin on my leg.,1
8332,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my legs are looking very thick and I am worried.,2
8333,thickened skin in lower extremity,Thick Skin At Legs Or Feet,skin is thick at the legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My skin feels different on my legs than it used to. And different than other parts of my body. Not soft and thin like it should. I does not feel like the normal thickeness,2
8334,thickened skin in lower extremity,Thick Skin At Legs Or Feet,legs are thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"My legs are thicker than normal and feel heavy and tight, but the rest of my body hasn't gotten heavier.",2
8335,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The bottom part of my leg is painful  and the skin is thicker compared to the other leg,2
8336,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my feet is beginning to be very thick.,2
8338,thickened skin in upper extremity,"Thick Skin At Arm, Or Wrist, Or Forearm, Or Hand",thickened skin in upper extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my wrist is unusually thick.,1
8339,thickened skin in upper extremity,"Thick Skin At Arm, Or Wrist, Or Forearm, Or Hand",thickened skin in upper extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was working out when I noticed that the skin underneath one of my arms has thickened significantly when compared to my other arm.,1
8340,thickened skin in upper extremity,"Thick Skin At Arm, Or Wrist, Or Forearm, Or Hand",thickened skin in upper extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have been having thickening of skin around my wrist for a few days.,1
8341,thickened skin in upper extremity,"Thick Skin At Arm, Or Wrist, Or Forearm, Or Hand",thickened skin in upper extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I know this sounds strange but I feel like I have thickened skin in my upper extremity. My skin always felt smooth and normal before but I can see a drastic change lately and it worries me. What could be causing this?,1
